Athlete ID,Name,Gender,Type,Country Code,Country Name,Native Language,Event Type,Event Name,Date of Birth,,,Medal ID,Medal Type,Medal Rank,Event Date,Opponent Name,,Game,,,,,Start Time,End Time,,,,Venue,Stadium
1535420,VALENCIA Alejandra,Female,Athlete,MEX,Mexico,Mexico,['Archery'],"[""Women's Individual"", ""Women's Team"", 'Mixed Team']",17/10/1994,,,1935903,Bronze Medal,3,28/07/2024,Carson FOSTER,,Swimming,,,,,2024-07-27T10:18:00+02:00,2024-07-27T10:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535429,RUIZ Angela,Female,Athlete,MEX,Mexico,Mexico,['Archery'],"[""Women's Individual"", ""Women's Team""]",28/07/2006,,,1935923,Gold Medal,1,28/07/2024,Torri HUSKE,,Swimming,,,,,2024-07-27T10:24:00+02:00,2024-07-27T10:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535430,GRANDE Matias,Male,Athlete,MEX,Mexico,Mexico,['Archery'],"[""Men's Individual"", ""Men's Team"", 'Mixed Team']",26/04/2004,,,1935998,Silver Medal,2,28/07/2024,Gretchen WALSH,,Swimming,,,,,2024-07-27T10:24:00+02:00,2024-07-27T10:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535433,PRIETO Marcela,Female,Athlete,MEX,Mexico,Mexico,['Cycling Road'],"[""Women's Road Race""]",11/3/1992,,,1945125,Bronze Medal,3,28/07/2024,ZHANG Yufei,,Swimming,,,,,2024-07-27T10:25:00+02:00,2024-07-27T10:50:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1535438,RAMIREZ RAMOS Edson Ismael,Male,Athlete,MEX,Mexico,Mexico,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",10/7/2000,,,ARCMTEAM3---KOR01,Gold Medal,1,29/07/2024,Korea,,Archery,,,,,2024-07-27T10:25:00+02:00,2024-07-27T10:50:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1535439,RODRIGUEZ Gabriela,Female,Athlete,MEX,Mexico,Mexico,['Shooting'],['Skeet Women'],12/12/1996,,,ARCMTEAM3---FRA01,Silver Medal,2,29/07/2024,France,,Archery,,,,,2024-07-27T10:30:00+02:00,2024-07-27T12:00:00+02:00,,,,Yves-du-Manoir Stadium,Yves-du-Manoir Stadium - Pitch 2
1535440,ZAVALA VAZQUEZ Alejandra,Female,Athlete,MEX,Mexico,Mexico,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",16/06/1984,,,ARCMTEAM3---TUR01,Bronze Medal,3,29/07/2024,TÃ¼rkiye,,Archery,,,,,2024-07-27T10:30:00+02:00,2024-07-27T10:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535441,QUEZADA MARQUEZ Carlos,Male,Athlete,MEX,Mexico,Mexico,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",21/10/1999,,,GARMTEAM----JPN01,Gold Medal,1,29/07/2024,Japan,,Artistic Gymnastics,,,,,2024-07-27T10:30:00+02:00,2024-07-27T10:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535442,PENAFLOR MOYSEN Aram Michell,Male,Athlete,MEX,Mexico,Mexico,['Triathlon'],"[""Men's Individual""]",11/3/1999,,,GARMTEAM----CHN01,Silver Medal,2,29/07/2024,China,,Artistic Gymnastics,,,,,2024-07-27T10:30:00+02:00,2024-07-27T11:45:00+02:00,,,,Chateauroux Shooting Ctr,Chateauroux - 10m Qualification
1535444,REINOSO Sofia,Female,Athlete,MEX,Mexico,Mexico,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",23/10/1996,,,GARMTEAM----USA01,Bronze Medal,3,29/07/2024,United States,,Artistic Gymnastics,,,,,2024-07-27T10:30:00+02:00,2024-07-27T10:50:00+02:00,,,,Chateauroux Shooting Ctr,Chateauroux - Final Range
1535448,BRIONES FRAGOZA Beatriz,Female,Athlete,MEX,Mexico,Mexico,['Canoe Sprint'],"[""Women's Kayak Single 500m"", ""Women's Kayak Double 500m""]",10/2/1999,,,1880479,Gold Medal,1,29/07/2024,Nicolas GESTIN,,Canoe Slalom,,,,,2024-07-27T10:30:00+02:00,2024-07-27T10:50:00+02:00,,,,Chateauroux Shooting Ctr,Chateauroux - Final Range
1535449,ALANIS MORALES Karina,Female,Athlete,MEX,Mexico,Mexico,['Canoe Sprint'],"[""Women's Kayak Single 500m"", ""Women's Kayak Double 500m""]",9/12/1993,,,1896030,Silver Medal,2,29/07/2024,Adam BURGESS,,Canoe Slalom,,,,,2024-07-27T10:36:00+02:00,2024-07-27T10:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535505,LINARES Natalia,Female,Athlete,COL,Colombia,Colombia,['Athletics'],"[""Women's Long Jump""]",3/1/2003,,,1961080,Bronze Medal,3,29/07/2024,Matej BENUS,,Canoe Slalom,,,,,2024-07-27T10:36:00+02:00,2024-07-27T10:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535506,LONGA Ronal,Male,Athlete,COL,Colombia,Colombia,['Athletics'],"[""Men's 100m""]",30/06/2004,,,1912546,Gold Medal,1,29/07/2024,Thomas PIDCOCK,,Cycling Mountain Bike,,,,,2024-07-27T10:42:00+02:00,2024-07-27T10:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535511,RUIZ HURTADO Flor Denis,Female,Athlete,COL,Colombia,Colombia,['Athletics'],"[""Women's Javelin Throw""]",29/01/1991,,,1895687,Silver Medal,2,29/07/2024,Victor KORETZKY,,Cycling Mountain Bike,,,,,2024-07-27T10:42:00+02:00,2024-07-27T10:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535512,ORJUELA Angie,Female,Athlete,COL,Colombia,Colombia,['Athletics'],"[""Women's Marathon""]",9/5/1989,,,1943604,Bronze Medal,3,29/07/2024,Alan HATHERLY,,Cycling Mountain Bike,,,,,2024-07-27T10:48:00+02:00,2024-07-27T10:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535513,RENTERIA RENTERIA Tatiana,Female,Athlete,COL,Colombia,Colombia,['Wrestling'],"[""Women's Freestyle 76kg""]",22/12/2000,,,DIVM10MTEAM2CHN01,Gold Medal,1,29/07/2024,China,,Diving,,,,,2024-07-27T10:48:00+02:00,2024-07-27T10:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535514,VALDES PANA Angie Paola,Female,Athlete,COL,Colombia,Colombia,['Boxing'],"[""Women's 60kg""]",14/07/2000,,,DIVM10MTEAM2GBR01,Silver Medal,2,29/07/2024,Great Britain,,Diving,,,,,2024-07-27T10:50:00+02:00,2024-07-27T11:15:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1535522,ARBOLEDA MENDOZA Valeria,Female,Athlete,COL,Colombia,Colombia,['Boxing'],"[""Women's 57kg""]",13/04/2002,,,DIVM10MTEAM2CAN01,Bronze Medal,3,29/07/2024,Canada,,Diving,,,,,2024-07-27T10:50:00+02:00,2024-07-27T11:15:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1535524,BOLANOS LOPEZ Victor,Male,Athlete,COL,Colombia,Colombia,['Sailing'],"[""Men's Kite""]",19/09/1994,,,1914921,Gold Medal,1,29/07/2024,Michael JUNG,,Equestrian,,,,,2024-07-27T10:50:00+02:00,2024-07-27T11:15:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1535609,ABDOLI Samyar,Male,Athlete,IRI,IR Iran,IR Iran,['Swimming'],"[""Men's 100m Freestyle""]",25/12/2002,,,1940438,Silver Medal,2,29/07/2024,Christopher BURTON,,Equestrian,,,,,2024-07-27T10:50:00+02:00,2024-07-27T11:15:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1535660,SIMWAKA Asimenye,Female,Athlete,MAW,Malawi,Malawi,['Athletics'],"[""Women's 100m""]",8/8/1997,,,1970898,Bronze Medal,3,29/07/2024,Laura COLLETT,,Equestrian,,,,,2024-07-27T10:54:00+02:00,2024-07-27T11:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535693,AL MARZOOQI Omar Abdul Aziz,Male,Athlete,UAE,UA Emirates,UA Emirates,['Equestrian'],"['Jumping Individual', 'Jumping Team']",28/03/2003,,,EQUOEVENTEAMGBR01,Gold Medal,1,29/07/2024,Great Britain,,Equestrian,,,,,2024-07-27T10:54:00+02:00,2024-07-27T11:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535729,SERRANO Franco,Male,Athlete,ARG,Argentina,Argentina,['Modern Pentathlon'],"[""Men's Individual""]",22/11/2000,,,EQUOEVENTEAMFRA01,Silver Medal,2,29/07/2024,France,,Equestrian,,,,,2024-07-27T11:00:00+02:00,2024-07-27T13:33:00+02:00,,,,Bercy Arena,Bercy Arena
1535766,KUMEL SAADI,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],19/08/2004,,,EQUOEVENTEAMJPN01,Bronze Medal,3,29/07/2024,Japan,,Equestrian,,,,,2024-07-27T11:00:00+02:00,2024-07-27T12:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1535776,JOSEF AL IMAM,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],27/07/2004,,,1963245,Gold Medal,1,29/07/2024,CHEUNG Ka Long,,Fencing,,,,,2024-07-27T11:00:00+02:00,2024-07-27T12:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1535804,MUNTADHER ABDULAMEER,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],6/10/2001,,,1924289,Silver Medal,2,29/07/2024,Filippo MACCHI,,Fencing,,,,,2024-07-27T11:00:00+02:00,2024-07-27T12:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1535805,MUNTADHER MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],5/6/2001,,,1950602,Bronze Medal,3,29/07/2024,Nick ITKIN,,Fencing,,,,,2024-07-27T11:00:00+02:00,2024-07-27T12:45:00+02:00,,,,Pierre Mauroy Stadium,Pierre Mauroy Stadium
1535852,MAEDER Maximilian,Male,Athlete,SGP,Singapore,Singapore,['Sailing'],"[""Men's Kite""]",12/9/2006,,,1916223,Gold Medal,1,29/07/2024,Manon APITHY-BRUNET,,Fencing,,,,,2024-07-27T11:00:00+02:00,2024-07-27T11:46:00+02:00,,,,Aquatics Centre,Aquatics Centre
1535853,LO Ryan,Male,Athlete,SGP,Singapore,Singapore,['Sailing'],"[""Men's Dinghy""]",26/02/1997,,,1916222,Silver Medal,2,29/07/2024,Sara BALZER,,Fencing,,,,,2024-07-27T11:00:00+02:00,2024-07-27T12:30:00+02:00,,,,South Paris Arena 6,South Paris Arena 6
1535854,SIM En Yi Letitia,Female,Athlete,SGP,Singapore,Singapore,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",3/3/2003,,,1897644,Bronze Medal,3,29/07/2024,Olga KHARLAN,,Fencing,,,,,2024-07-27T11:00:00+02:00,2024-07-27T11:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535856,TAN Jonathan Eu Jin,Male,Athlete,SGP,Singapore,Singapore,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",11/3/2002,,,1972337,Gold Medal,1,29/07/2024,Hidayat HEYDAROV,,Judo,,,,,2024-07-27T11:00:00+02:00,2024-07-27T11:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535858,PEREIRA Veronica Shanti,Female,Athlete,SGP,Singapore,Singapore,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",20/09/1996,,,1891311,Silver Medal,2,29/07/2024,Joan-Benjamin GABA,,Judo,,,,,2024-07-27T11:00:00+02:00,2024-07-27T11:11:00+02:00,,,,Paris La Defense Arena,Paris La Defense Arena
1535910,ZAID TAHSEEN,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],29/01/2001,,,1563437,Bronze Medal,3,29/07/2024,Adil OSMANOV,,Judo,,,,,2024-07-27T11:06:00+02:00,2024-07-27T11:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535913,HUSSEIN AMER,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],28/04/2002,,,1896740,Bronze Medal,3,29/07/2024,HASHIMOTO Soichi,,Judo,,,,,2024-07-27T11:06:00+02:00,2024-07-27T11:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535914,ANAK LISES Bertrand Rhodict,Male,Athlete,MAS,Malaysia,Malaysia,['Diving'],"[""Men's 10m Platform""]",28/05/2005,,,1955526,Gold Medal,1,29/07/2024,Christa DEGUCHI,,Judo,,,,,2024-07-27T11:12:00+02:00,2024-07-27T11:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535916,HUSSEIN LAWEND,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],20/01/2001,,,1928067,Silver Medal,2,29/07/2024,HUH Mimi,,Judo,,,,,2024-07-27T11:12:00+02:00,2024-07-27T11:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535918,WONG Guanjie Johnathan,Male,Athlete,MAS,Malaysia,Malaysia,['Shooting'],['10m Air Pistol Men'],23/08/1992,,,1896733,Bronze Medal,3,29/07/2024,FUNAKUBO Haruka,,Judo,,,,,2024-07-27T11:12:00+02:00,2024-07-27T11:30:00+02:00,,,,Paris La Defense Arena,Paris La Defense Arena
1535925,MOHAMAD ZUBIR Nur Aisyah,Female,Athlete,MAS,Malaysia,Malaysia,['Cycling Road'],"[""Women's Road Race""]",4/10/1997,,,1891286,Bronze Medal,3,29/07/2024,Sarah Leonie CYSIQUE,,Judo,,,,,2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1535926,MOHAMAD LATIF Nur Shazrin,Female,Athlete,MAS,Malaysia,Malaysia,['Sailing'],"[""Women's Dinghy""]",2/2/1998,,,1913899,Gold Medal,1,29/07/2024,SHENG Lihao,,Shooting,,,,,2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1535927,ALI JASIM,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],20/01/2004,,,1572919,Silver Medal,2,29/07/2024,Victor LINDGREN,,Shooting,,,,,2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1535928,KARRAR SAAD,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],22/03/2001,,,1888047,Bronze Medal,3,29/07/2024,Miran MARICIC,,Shooting,,,,,2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1535929,KARRAR MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],6/1/2001,,,1893845,Gold Medal,1,29/07/2024,BAN Hyojin,,Shooting,,,,,2024-07-27T11:18:00+02:00,2024-07-27T11:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535930,NIHAD MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,['Football'],['Men'],14/01/2001,,,1913945,Silver Medal,2,29/07/2024,HUANG Yuting,,Shooting,,,,,2024-07-27T11:18:00+02:00,2024-07-27T11:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1535959,DOUA Camil,Male,Athlete,MTN,Mauritania,Mauritania,['Swimming'],"[""Men's 50m Freestyle""]",23/02/2002,,,1976545,Bronze Medal,3,29/07/2024,Audrey GOGNIAT,,Shooting,,,,,2024-07-27T11:24:00+02:00,2024-07-27T11:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1535993,CHEW Caroline,Female,Athlete,SGP,Singapore,Singapore,['Equestrian'],['Dressage Individual'],18/04/1992,,,1902081,Gold Medal,1,29/07/2024,HORIGOME Yuto,,Skateboarding,,,,,2024-07-27T11:24:00+02:00,2024-07-27T11:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1536032,HERNANDEZ FLORES Margarita,Female,Athlete,MEX,Mexico,Mexico,['Athletics'],"[""Women's Marathon""]",3/12/1985,,,1944226,Silver Medal,2,29/07/2024,Jagger EATON,,Skateboarding,,,,,2024-07-27T11:30:00+02:00,2024-07-27T11:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1536045,SALIMI Arian,Male,Athlete,IRI,IR Iran,IR Iran,['Taekwondo'],['Men +80kg'],16/12/2003,,,1944232,Bronze Medal,3,29/07/2024,Nyjah HUSTON,,Skateboarding,,,,,2024-07-27T11:30:00+02:00,2024-07-27T11:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1536058,BARKHORDARI Mehran,Male,Athlete,IRI,IR Iran,IR Iran,['Taekwondo'],['Men -80kg'],26/07/2000,,,1925635,Gold Medal,1,29/07/2024,Thomas CECCON,,Swimming,,,,,2024-07-27T11:30:00+02:00,2024-07-27T11:57:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1536064,NEMATZADEH Mobina,Female,Athlete,IRI,IR Iran,IR Iran,['Taekwondo'],['Women -49kg'],17/05/2005,,,1945132,Silver Medal,2,29/07/2024,XU Jiayu,,Swimming,,,,,2024-07-27T11:30:00+02:00,2024-07-27T11:44:00+02:00,,,,Paris La Defense Arena,Paris La Defense Arena
1536067,KIYANICHANDEH Nahid,Female,Athlete,IRI,IR Iran,IR Iran,['Taekwondo'],['Women -57kg'],1/8/1998,,,1935957,Bronze Medal,3,29/07/2024,Ryan MURPHY,,Swimming,,,,,2024-07-27T11:36:00+02:00,2024-07-27T11:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1536157,MPALI Adam,Male,Athlete,GAB,Gabon,Gabon,['Swimming'],"[""Men's 50m Freestyle""]",29/05/2002,,,1543549,Gold Medal,1,29/07/2024,David POPOVICI,,Swimming,,,,,2024-07-27T11:36:00+02:00,2024-07-27T11:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1536175,AMISON Naima-Zahra,Female,Athlete,DJI,Djibouti,Djibouti,['Swimming'],"[""Women's 50m Freestyle""]",10/10/2003,,,1903617,Silver Medal,2,29/07/2024,Matthew RICHARDS,,Swimming,,,,,2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1536184,STREHLKE DELGADO Paulo,Male,Athlete,MEX,Mexico,Mexico,['Marathon Swimming'],"[""Men's 10km""]",10/1/2006,,,1935918,Bronze Medal,3,29/07/2024,Luke HOBSON,,Swimming,,,,,2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1536190,SANDOVAL AYALA Martha,Female,Athlete,MEX,Mexico,Mexico,['Marathon Swimming'],"[""Women's 10km""]",14/08/1998,,,1962589,Gold Medal,1,29/07/2024,Tatjana SMITH,,Swimming,,,,,2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1536196,ESTUDILLO TORRES Alejandra,Female,Athlete,MEX,Mexico,Mexico,['Diving'],"[""Women's 3m Springboard""]",20/05/2005,,,1945200,Silver Medal,2,29/07/2024,TANG Qianting,,Swimming,,,,,2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1536197,CELAYA HERNANDEZ Juan Manuel,Male,Athlete,MEX,Mexico,Mexico,['Diving'],"[""Men's Synchronised 3m Springboard""]",1/9/1998,,,1543304,Bronze Medal,3,29/07/2024,Mona Mc SHARRY,,Swimming,,,,,2024-07-27T11:42:00+02:00,2024-07-27T11:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1536198,VAZQUEZ MONTANO Aranza,Female,Athlete,MEX,Mexico,Mexico,['Diving'],"[""Women's 3m Springboard""]",21/08/2002,,,1946218,Gold Medal,1,29/07/2024,Mollie O'CALLAGHAN,,Swimming,,,,,2024-07-27T11:42:00+02:00,2024-07-27T11:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1536207,ALIPOUR SHENAZANDIFARD Reza,Male,Athlete,IRI,IR Iran,IR Iran,['Sport Climbing'],"[""Men's Speed""]",29/04/1994,,,1946150,Silver Medal,2,29/07/2024,Ariarne TITMUS,,Swimming,,,,,2024-07-27T11:45:00+02:00,2024-07-27T12:14:00+02:00,,,,Paris La Defense Arena,Paris La Defense Arena
1536214,ALAMIAN Nima,Male,Athlete,IRI,IR Iran,IR Iran,['Table Tennis'],"[""Men's Singles""]",24/12/1992,,,1925125,Bronze Medal,3,29/07/2024,HAUGHEY Siobhan Bernadette,,Swimming,,,,,2024-07-27T11:48:00+02:00,2024-07-27T11:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1536215,ALAMIYAN Noshad,Male,Athlete,IRI,IR Iran,IR Iran,['Table Tennis'],"[""Men's Singles""]",21/11/1991,,,1967140,Gold Medal,1,29/07/2024,Summer McINTOSH,,Swimming,,,,,2024-07-27T11:48:00+02:00,2024-07-27T11:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1536233,YASEEN Taha Hussein,Male,Athlete,IRQ,Iraq,Iraq,['Athletics'],"[""Men's 100m""]",1/1/1998,,,1935909,Silver Medal,2,29/07/2024,Katie GRIMES,,Swimming,,,,,2024-07-27T11:54:00+02:00,2024-07-27T12:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1536251,MAAN Tulika,Female,Athlete,IND,India,India,['Judo'],['Women +78 kg'],9/9/1998,,,1936001,Bronze Medal,3,29/07/2024,Emma WEYANT,,Swimming,,,,,2024-07-27T11:54:00+02:00,2024-07-27T12:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1536341,ANCER Abraham,Male,Athlete,MEX,Mexico,Mexico,['Golf'],"[""Men's Individual Stroke Play""]",27/02/1991,,,GARWTEAM----USA01,Gold Medal,1,30/07/2024,United States,,Artistic Gymnastics,,,,,2024-07-27T12:00:00+02:00,2024-07-27T12:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1536368,SHARMA Shubhankar,Male,Athlete,IND,India,India,['Golf'],"[""Men's Individual Stroke Play""]",21/07/1996,,,GARWTEAM----ITA01,Silver Medal,2,30/07/2024,Italy,,Artistic Gymnastics,,,,,2024-07-27T12:00:00+02:00,2024-07-27T12:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1536371,BHULLAR Gaganjeet,Male,Athlete,IND,India,India,['Golf'],"[""Men's Individual Stroke Play""]",27/04/1988,,,GARWTEAM----BRA01,Bronze Medal,3,30/07/2024,Brazil,,Artistic Gymnastics,,,,,2024-07-27T12:00:00+02:00,2024-07-27T12:27:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1536372,GIRMA Ermias,Male,Athlete,ETH,Ethiopia,Ethiopia,['Athletics'],"[""Men's 1500m""]",20/01/2005,,,FENWTEAMEPEEITA01,Gold Medal,1,30/07/2024,Italy,,Fencing,,,,,2024-07-27T12:00:00+02:00,2024-07-27T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1536460,ROJAS Carlos,Male,Athlete,MEX,Mexico,Mexico,['Archery'],"[""Men's Individual"", ""Men's Team""]",14/01/2000,,,FENWTEAMEPEEFRA01,Silver Medal,2,30/07/2024,France,,Fencing,,,,,2024-07-27T12:00:00+02:00,2024-07-27T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1536467,MARTINEZ WING Bruno,Male,Athlete,MEX,Mexico,Mexico,['Archery'],"[""Men's Individual"", ""Men's Team""]",8/3/1998,,,FENWTEAMEPEEPOL01,Bronze Medal,3,30/07/2024,Poland,,Fencing,,,,,2024-07-27T12:00:00+02:00,2024-07-27T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1536479,VAZQUEZ Ana,Female,Athlete,MEX,Mexico,Mexico,['Archery'],"[""Women's Individual"", ""Women's Team""]",5/10/2000,,,1896765,Gold Medal,1,30/07/2024,NAGASE Takanori,,Judo,,,,,2024-07-27T12:00:00+02:00,2024-07-27T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1536494,RIVERA Edgar,Male,Athlete,MEX,Mexico,Mexico,['Athletics'],"[""Men's High Jump""]",13/02/1991,,,1546651,Silver Medal,2,30/07/2024,Tato GRIGALASHVILI,,Judo,,,,,2024-07-27T12:00:00+02:00,2024-07-27T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1536495,TAMAYO-GARZA Cecilia,Female,Athlete,MEX,Mexico,Mexico,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",4/3/1997,,,1928079,Bronze Medal,3,30/07/2024,LEE Joonhwan,,Judo,,,,,2024-07-27T12:00:00+02:00,2024-07-27T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1536496,ALEMU Habitam,Female,Athlete,ETH,Ethiopia,Ethiopia,['Athletics'],"[""Women's 800m""]",9/7/1997,,,1570561,Bronze Medal,3,30/07/2024,Somon MAKHMADBEKOV,,Judo,,,,,2024-07-27T12:00:00+02:00,2024-07-27T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1536497,MESELE Worknesh,Female,Athlete,ETH,Ethiopia,Ethiopia,['Athletics'],"[""Women's 800m""]",11/6/2001,,,1980833,Gold Medal,1,30/07/2024,Andreja LESKI,,Judo,,,,,2024-07-27T12:00:00+02:00,2024-07-27T19:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1536498,DUGUMA Tsige,Female,Athlete,ETH,Ethiopia,Ethiopia,['Athletics'],"[""Women's 800m""]",23/02/2001,,,1537287,Silver Medal,2,30/07/2024,Prisca AWITI ALCARAZ,,Judo,,,,,2024-07-27T12:05:00+02:00,2024-07-27T12:30:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1536522,ASHOK Aditi,Female,Athlete,IND,India,India,['Golf'],"[""Women's Individual Stroke Play""]",29/03/1998,,,1891289,Bronze Medal,3,30/07/2024,Clarisse AGBEGNENOU,,Judo,,,,,2024-07-27T12:05:00+02:00,2024-07-27T12:30:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1536523,DAGAR Diksha,Female,Athlete,IND,India,India,['Golf'],"[""Women's Individual Stroke Play""]",14/12/2000,,,1550167,Bronze Medal,3,30/07/2024,Laura FAZLIU,,Judo,,,,,2024-07-27T12:05:00+02:00,2024-07-27T12:30:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
